,train_loss,train_acc,train_recall,valid_loss,valid_acc,valid_recall
0,4.032515784809148,0.33666396141052246,0.060503241471176084,13.750641145876475,0.3536210358142853,0.05924115645311152
1,4.015464362539552,0.3499196469783783,0.05734278998749333,13.752969668592726,0.3532986342906952,0.0586159634034995
2,4.015365832343136,0.35018500685691833,0.05761554179448247,13.758943518570492,0.3526538014411926,0.058381206002099326
3,4.015427007415136,0.3503533601760864,0.05740197401572981,13.755351018905639,0.35265377163887024,0.05852574570766536
4,4.015305653134197,0.350446879863739,0.05741088337468987,13.748942558254514,0.3536210358142853,0.05899669405750357
5,4.015406670674174,0.34992143511772156,0.057571642589150034,13.756832587718964,0.35394346714019775,0.05869519193713325
6,4.0154109022561695,0.3498653471469879,0.057364493005775605,13.750588979891369,0.35394346714019775,0.05837640691656905
7,4.0153817598920325,0.35095980763435364,0.05731263420394914,13.753238615819386,0.3529762029647827,0.0578669775930477
8,4.015422529897099,0.34931138157844543,0.057075806151342244,13.757117080688477,0.3536210358142853,0.058591025224920934
9,4.015415832025787,0.3496409058570862,0.05699499919843768,13.759730359486172,0.35265377163887024,0.05710953062023177
10,4.0153601783556825,0.3513151705265045,0.057407652078192956,13.7559246804033,0.3532986044883728,0.059039686961250115
11,4.0154126700100825,0.34960439801216125,0.05719351499182694,13.75354489513806,0.35394346714019775,0.058475006525410246
12,4.015319549282963,0.35123857855796814,0.057744868836449,13.750891297204154,0.35426589846611023,0.05918424390079461
13,4.01539925275842,0.35047265887260437,0.05760365862816303,13.760002616473606,0.336681604385376,0.05736400185438395
14,4.015320111942248,0.35150304436683655,0.05730175382751452,13.748080594199044,0.3529762327671051,0.05800473425457009
15,4.015342619945588,0.349884033203125,0.05716437678596505,13.755884890896933,0.3536210358142853,0.05844482309605079
16,4.0153468093923435,0.35066860914230347,0.057616123217063886,13.755714459078652,0.3529762029647827,0.05854037476550931
17,4.015263386886681,0.3503150939941406,0.057352657102056746,13.75685880269323,0.3405754268169403,0.05780206661262988
18,4.015222595640102,0.35113078355789185,0.05753349508108047,13.752553078106471,0.3536210358142853,0.05954024677870855
19,4.015386642844716,0.350220650434494,0.05740453567666471,13.75090298312051,0.3536210358142853,0.05865215340579703
20,4.015325298803713,0.35027769207954407,0.05747289355578989,13.752752118451255,0.3529762029647827,0.05814204835853335
21,4.015265636507228,0.3498021066188812,0.057571742255810056,13.75163100872721,0.35394346714019775,0.0607319167013396
22,4.015151003345553,0.3501850366592407,0.057300904631379386,13.761763674872261,0.3526538014411926,0.05908515556025731
23,4.015250374721882,0.35076388716697693,0.05737823890900123,13.752691400051116,0.3529762029647827,0.05748537067799144
24,4.015204748008367,0.3507932722568512,0.05748424912141301,13.754279444898877,0.3529762029647827,0.05960494654592607
25,4.015300632914264,0.350931316614151,0.05769462453341855,13.746826308114189,0.35394346714019775,0.058509529458272244
26,4.0151584106405505,0.35123321413993835,0.057093483454008546,13.759494482619422,0.3520089387893677,0.057335145633136686
27,4.015200824348032,0.35130447149276733,0.05720719825212688,13.75017118198531,0.3529762029647827,0.05852124939063621
28,4.015258933873964,0.3512696921825409,0.05721791227968336,13.751374529940742,0.3532986342906952,0.05882703091252521
29,4.015132691905143,0.35114774107933044,0.05744017018046914,13.755445738349643,0.35394346714019775,0.05932727525377864
30,4.015268281637232,0.3511103391647339,0.0574657483486081,13.752636109079633,0.35362106561660767,0.05897585912825213
31,4.015149829845668,0.3508298099040985,0.05739267976907508,13.754711815289088,0.3532986342906952,0.058057421477113534
32,4.015099390592138,0.35100704431533813,0.05720136937616282,13.757486785309656,0.3529762327671051,0.05741342844866675
33,4.015203453613783,0.35101595520973206,0.05764825819895671,13.751651101452964,0.35233137011528015,0.057504985376653585
34,4.01513485144991,0.35150036215782166,0.05756964685586216,13.748748855079924,0.3532986342906952,0.05754304591883374
35,4.015022777462348,0.35117533802986145,0.057724460134276866,13.754402411835533,0.35362106561660767,0.058863040950224085
